"FileName","FullPath","SizeKB","Reason"
"7UD3KUB6__Diapositiva731.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7UD3KUB6__Diapositiva731.JPG","141.5","Could not parse NFT number from filename"
"7USFY85R__Diapositiva361.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7USFY85R__Diapositiva361.JPG","83.2","Could not parse NFT number from filename"
"7VZWFTP8__Diapositiva692.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7VZWFTP8__Diapositiva692.JPG","67","Could not parse NFT number from filename"
"7XATFHKP__Diapositiva591.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7XATFHKP__Diapositiva591.JPG","47.1","Could not parse NFT number from filename"
"7XDQPBQQ__Diapositiva722.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7XDQPBQQ__Diapositiva722.JPG","110.3","Could not parse NFT number from filename"
"7YEKZBLI__Diapositiva550.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7YEKZBLI__Diapositiva550.JPG","55.2","Could not parse NFT number from filename"
"7ZGGTWUY__Diapositiva474.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7ZGGTWUY__Diapositiva474.JPG","96.5","Could not parse NFT number from filename"
"822DM922__Diapositiva197.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\822DM922__Diapositiva197.JPG","59.9","Could not parse NFT number from filename"
"824TZLLP__Diapositiva490.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\824TZLLP__Diapositiva490.JPG","48.5","Could not parse NFT number from filename"
"82E6IMQU__Diapositiva503.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\82E6IMQU__Diapositiva503.JPG","64.8","Could not parse NFT number from filename"
"82HVAACR__Diapositiva838.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\82HVAACR__Diapositiva838.JPG","92","Could not parse NFT number from filename"
"82NLZAGY__Diapositiva562.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\82NLZAGY__Diapositiva562.JPG","148.5","Could not parse NFT number from filename"
"82PKXXWK__Diapositiva415.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\82PKXXWK__Diapositiva415.JPG","104.2","Could not parse NFT number from filename"
"84ASXFA2__Diapositiva11.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\84ASXFA2__Diapositiva11.JPG","131.2","Could not parse NFT number from filename"
"84GMN6C4__Diapositiva346.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\84GMN6C4__Diapositiva346.JPG","84.9","Could not parse NFT number from filename"
"84SLKZWY__Diapositiva807.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\84SLKZWY__Diapositiva807.JPG","102.1","Could not parse NFT number from filename"
"867U6V4E__Diapositiva533.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\867U6V4E__Diapositiva533.JPG","126.9","Could not parse NFT number from filename"
"86EV4P93__Diapositiva147.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\86EV4P93__Diapositiva147.JPG","82.5","Could not parse NFT number from filename"
"87I69JDV__Diapositiva394.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\87I69JDV__Diapositiva394.JPG","122.3","Could not parse NFT number from filename"
"87WEE9AX__Diapositiva389.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\87WEE9AX__Diapositiva389.JPG","122.1","Could not parse NFT number from filename"
"88VUS5F5__Diapositiva615.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\88VUS5F5__Diapositiva615.JPG","119.2","Could not parse NFT number from filename"
"8964GY2R__Diapositiva822.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8964GY2R__Diapositiva822.JPG","79.4","Could not parse NFT number from filename"
"89IY7H7N__Diapositiva672.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\89IY7H7N__Diapositiva672.JPG","152.9","Could not parse NFT number from filename"
"8AM87AY9__Diapositiva275.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8AM87AY9__Diapositiva275.JPG","128.1","Could not parse NFT number from filename"
"8B9FMJHU__Diapositiva766.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8B9FMJHU__Diapositiva766.JPG","153.9","Could not parse NFT number from filename"
"8BQ2V7HZ__Diapositiva541.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8BQ2V7HZ__Diapositiva541.JPG","49.3","Could not parse NFT number from filename"
"8CAI9N93__Diapositiva159.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8CAI9N93__Diapositiva159.JPG","90.5","Could not parse NFT number from filename"
"8CF6C8WF__Diapositiva697.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8CF6C8WF__Diapositiva697.JPG","36.6","Could not parse NFT number from filename"
"8DKWBJEL__Diapositiva246.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8DKWBJEL__Diapositiva246.JPG","133.8","Could not parse NFT number from filename"
"8DWDTLGP__Diapositiva472.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8DWDTLGP__Diapositiva472.JPG","114.2","Could not parse NFT number from filename"
"8EIXJR7A__Diapositiva656.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8EIXJR7A__Diapositiva656.JPG","121.9","Could not parse NFT number from filename"
"8FBVFHPN__Diapositiva356.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8FBVFHPN__Diapositiva356.JPG","116.8","Could not parse NFT number from filename"
"8FVNS4T8__Diapositiva662.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8FVNS4T8__Diapositiva662.JPG","49.2","Could not parse NFT number from filename"
"8FZZB3PJ__Diapositiva580.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8FZZB3PJ__Diapositiva580.JPG","103.2","Could not parse NFT number from filename"
"8G7CE9KT__Diapositiva390.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8G7CE9KT__Diapositiva390.JPG","66.6","Could not parse NFT number from filename"
"8GC6LBLD__Diapositiva495.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8GC6LBLD__Diapositiva495.JPG","71.2","Could not parse NFT number from filename"
"8GLWF85C__Diapositiva904.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8GLWF85C__Diapositiva904.JPG","131.9","Could not parse NFT number from filename"
"8GZNP5HW__Diapositiva965.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8GZNP5HW__Diapositiva965.JPG","89.8","Could not parse NFT number from filename"
"8H3ZA9AX__Diapositiva395.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8H3ZA9AX__Diapositiva395.JPG","57.1","Could not parse NFT number from filename"
"8H4ECBZ5__Diapositiva729.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8H4ECBZ5__Diapositiva729.JPG","122.6","Could not parse NFT number from filename"
"8HB5F3DC__Diapositiva514.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8HB5F3DC__Diapositiva514.JPG","136.5","Could not parse NFT number from filename"
"8I7D8SCM__Diapositiva992.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8I7D8SCM__Diapositiva992.JPG","122.7","Could not parse NFT number from filename"
"8I8ST5JW__Diapositiva87.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8I8ST5JW__Diapositiva87.JPG","105","Could not parse NFT number from filename"
"8IERC3MY__Diapositiva231.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8IERC3MY__Diapositiva231.JPG","52.2","Could not parse NFT number from filename"
"8IPHCIIZ__Diapositiva410.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8IPHCIIZ__Diapositiva410.JPG","117.4","Could not parse NFT number from filename"
"8JEMUAHY__Diapositiva312.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8JEMUAHY__Diapositiva312.JPG","116.2","Could not parse NFT number from filename"
"8JH2UWVL__Diapositiva610.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8JH2UWVL__Diapositiva610.JPG","91","Could not parse NFT number from filename"
"8JPVDWAB__Diapositiva211.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8JPVDWAB__Diapositiva211.JPG","39.1","Could not parse NFT number from filename"
"8K3SRZZR__Diapositiva473.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8K3SRZZR__Diapositiva473.JPG","35.4","Could not parse NFT number from filename"
"8KBD98MT__Diapositiva629.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8KBD98MT__Diapositiva629.JPG","55.1","Could not parse NFT number from filename"
"8LE5JA3Z__Diapositiva475.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LE5JA3Z__Diapositiva475.JPG","73.8","Could not parse NFT number from filename"
"8LKG3RZM__Diapositiva311.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LKG3RZM__Diapositiva311.JPG","120.4","Could not parse NFT number from filename"
"8LNPWQQN__Diapositiva175.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LNPWQQN__Diapositiva175.JPG","166.7","Could not parse NFT number from filename"
"8LQQ3T7R__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LQQ3T7R__Diapositiva68.JPG","40","Could not parse NFT number from filename"
"8LXITGHJ__Diapositiva422.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LXITGHJ__Diapositiva422.JPG","103.5","Could not parse NFT number from filename"
"8M4FWAJU__Diapositiva176.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8M4FWAJU__Diapositiva176.JPG","120.8","Could not parse NFT number from filename"
"8MMP2J6S__Diapositiva861.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8MMP2J6S__Diapositiva861.JPG","53.8","Could not parse NFT number from filename"
"8MZFWEDM__Diapositiva296.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8MZFWEDM__Diapositiva296.JPG","57.3","Could not parse NFT number from filename"
"8N2MYWLN__Diapositiva580.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8N2MYWLN__Diapositiva580.JPG","115.6","Could not parse NFT number from filename"
"8NJQ4KUL__Diapositiva172.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8NJQ4KUL__Diapositiva172.JPG","139.9","Could not parse NFT number from filename"
"8NKYCLE3__Diapositiva112.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8NKYCLE3__Diapositiva112.JPG","58","Could not parse NFT number from filename"
"8PI9F8SH__Diapositiva917.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8PI9F8SH__Diapositiva917.JPG","62.5","Could not parse NFT number from filename"
"8PT9M7UH__Diapositiva972.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8PT9M7UH__Diapositiva972.JPG","111.1","Could not parse NFT number from filename"
"8QCV8M6P__Diapositiva145.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8QCV8M6P__Diapositiva145.JPG","103.1","Could not parse NFT number from filename"
"8QRIPUAJ__Diapositiva30.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8QRIPUAJ__Diapositiva30.JPG","100","Could not parse NFT number from filename"
"8RBBRA6Q__Diapositiva714.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8RBBRA6Q__Diapositiva714.JPG","135","Could not parse NFT number from filename"
"8RG9DFSX__Diapositiva640.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8RG9DFSX__Diapositiva640.JPG","76.9","Could not parse NFT number from filename"
"8SH78GHG__Diapositiva418.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8SH78GHG__Diapositiva418.JPG","79.5","Could not parse NFT number from filename"
"8SYWNSDK__Diapositiva320.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8SYWNSDK__Diapositiva320.JPG","140.6","Could not parse NFT number from filename"
"8T2QLMIY__Diapositiva98.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8T2QLMIY__Diapositiva98.JPG","46.4","Could not parse NFT number from filename"
"8TWHZRYG__Diapositiva471.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8TWHZRYG__Diapositiva471.JPG","67","Could not parse NFT number from filename"
"8TZW73D9__Diapositiva339.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8TZW73D9__Diapositiva339.JPG","62.2","Could not parse NFT number from filename"
"8UEURQCF__Diapositiva289.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8UEURQCF__Diapositiva289.JPG","139.1","Could not parse NFT number from filename"
"8UR43KCG__Diapositiva821.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8UR43KCG__Diapositiva821.JPG","135","Could not parse NFT number from filename"
"8W4LKPJ6__Diapositiva557.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8W4LKPJ6__Diapositiva557.JPG","45.7","Could not parse NFT number from filename"
"8W8DU4HX__Diapositiva955.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8W8DU4HX__Diapositiva955.JPG","121.2","Could not parse NFT number from filename"
"8WI9492C__Diapositiva770.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8WI9492C__Diapositiva770.JPG","148.6","Could not parse NFT number from filename"
"8WWQHLT9__Diapositiva474.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8WWQHLT9__Diapositiva474.JPG","45.3","Could not parse NFT number from filename"
"8XDC5U47__Diapositiva772.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8XDC5U47__Diapositiva772.JPG","64.7","Could not parse NFT number from filename"
"8Y3VZWEN__Diapositiva100.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8Y3VZWEN__Diapositiva100.JPG","70.5","Could not parse NFT number from filename"
"8YQZQ7AD__Diapositiva856.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8YQZQ7AD__Diapositiva856.JPG","64.3","Could not parse NFT number from filename"
"8Z2LBKF3__Diapositiva733.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8Z2LBKF3__Diapositiva733.JPG","89.6","Could not parse NFT number from filename"
"8ZAZ4V7D__Diapositiva968.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8ZAZ4V7D__Diapositiva968.JPG","126.2","Could not parse NFT number from filename"
"8ZQWWQZH__Diapositiva251.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8ZQWWQZH__Diapositiva251.JPG","122.5","Could not parse NFT number from filename"
"92K4EJXH__Diapositiva117.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92K4EJXH__Diapositiva117.JPG","144.3","Could not parse NFT number from filename"
"92LFGGBK__Diapositiva835.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92LFGGBK__Diapositiva835.JPG","60.6","Could not parse NFT number from filename"
"92QMT5VN__Diapositiva36.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92QMT5VN__Diapositiva36.JPG","130.3","Could not parse NFT number from filename"
"92RIXRMK__Diapositiva506.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92RIXRMK__Diapositiva506.JPG","107.4","Could not parse NFT number from filename"
"92SST38D__Diapositiva310.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92SST38D__Diapositiva310.JPG","51.1","Could not parse NFT number from filename"
"92V48JKB__Diapositiva932.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92V48JKB__Diapositiva932.JPG","120.9","Could not parse NFT number from filename"
"93WMR9K4__Diapositiva663.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\93WMR9K4__Diapositiva663.JPG","87.2","Could not parse NFT number from filename"
"93YK3YSG__Diapositiva20.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\93YK3YSG__Diapositiva20.JPG","156.4","Could not parse NFT number from filename"
"94MLKS3V__Diapositiva363.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\94MLKS3V__Diapositiva363.JPG","123","Could not parse NFT number from filename"
"954R96FV__Diapositiva201.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\954R96FV__Diapositiva201.JPG","80.1","Could not parse NFT number from filename"
"95I9MI7C__Diapositiva830.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\95I9MI7C__Diapositiva830.JPG","65.6","Could not parse NFT number from filename"
"95S49AHK__Diapositiva349.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\95S49AHK__Diapositiva349.JPG","48.2","Could not parse NFT number from filename"
"962IV7D9__Diapositiva928.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\962IV7D9__Diapositiva928.JPG","150.7","Could not parse NFT number from filename"
"964E6MJX__Diapositiva519.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\964E6MJX__Diapositiva519.JPG","53.2","Could not parse NFT number from filename"
"969B2BLX__Diapositiva306.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\969B2BLX__Diapositiva306.JPG","138.1","Could not parse NFT number from filename"
"96F44FBQ__Diapositiva701.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96F44FBQ__Diapositiva701.JPG","123.5","Could not parse NFT number from filename"
"96LPHNAG__Diapositiva879.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96LPHNAG__Diapositiva879.JPG","121.5","Could not parse NFT number from filename"
"96QJ637V__Diapositiva34.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96QJ637V__Diapositiva34.JPG","56.6","Could not parse NFT number from filename"
"96WESEF5__Diapositiva816.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96WESEF5__Diapositiva816.JPG","118.9","Could not parse NFT number from filename"
"96ZH59XW__Diapositiva520.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\96ZH59XW__Diapositiva520.JPG","94.3","Could not parse NFT number from filename"
"972BCDUI__Diapositiva174.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\972BCDUI__Diapositiva174.JPG","78.9","Could not parse NFT number from filename"
"976324JE__Diapositiva306.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\976324JE__Diapositiva306.JPG","125.2","Could not parse NFT number from filename"
"97CEMHW7__Diapositiva427.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\97CEMHW7__Diapositiva427.JPG","113.5","Could not parse NFT number from filename"
"97LQ5T3A__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\97LQ5T3A__Diapositiva63.JPG","132.9","Could not parse NFT number from filename"
"985F5L2Y__Diapositiva272.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\985F5L2Y__Diapositiva272.JPG","58.2","Could not parse NFT number from filename"
"98ZHRZ79__Diapositiva823.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\98ZHRZ79__Diapositiva823.JPG","64.5","Could not parse NFT number from filename"
"995XT5UH__Diapositiva208.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\995XT5UH__Diapositiva208.JPG","115.8","Could not parse NFT number from filename"
"99FEII39__Diapositiva460.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\99FEII39__Diapositiva460.JPG","162.1","Could not parse NFT number from filename"
"99JDMIWW__Diapositiva418.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\99JDMIWW__Diapositiva418.JPG","77.8","Could not parse NFT number from filename"
"99NKCHSH__Diapositiva132.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\99NKCHSH__Diapositiva132.JPG","153.2","Could not parse NFT number from filename"
"9A6V8NNZ__Diapositiva285.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9A6V8NNZ__Diapositiva285.JPG","28.1","Could not parse NFT number from filename"
"9AMLSM6S__Diapositiva210.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9AMLSM6S__Diapositiva210.JPG","142","Could not parse NFT number from filename"
"9B778HGE__Diapositiva919.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9B778HGE__Diapositiva919.JPG","117.4","Could not parse NFT number from filename"
"9BQ5CYFL__Diapositiva669.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9BQ5CYFL__Diapositiva669.JPG","84.3","Could not parse NFT number from filename"
"9BTTES9T__Diapositiva921.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9BTTES9T__Diapositiva921.JPG","58","Could not parse NFT number from filename"
"9C5HPV5A__Diapositiva269.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9C5HPV5A__Diapositiva269.JPG","80.4","Could not parse NFT number from filename"
"9CD7FHTB__Diapositiva705.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9CD7FHTB__Diapositiva705.JPG","38","Could not parse NFT number from filename"
"9CJ3WVPS__Diapositiva19.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9CJ3WVPS__Diapositiva19.JPG","79.9","Could not parse NFT number from filename"
"9CJY2VFF__Diapositiva164.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9CJY2VFF__Diapositiva164.JPG","89.5","Could not parse NFT number from filename"
"9CT78MH7__Diapositiva212.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9CT78MH7__Diapositiva212.JPG","55.6","Could not parse NFT number from filename"
