"NFTNumber","DisplayTitle","FileName","FullPath","Extension","SizeKB","InExpectedRange"
"5792","Light Cult Crypto Club #5792","XJ2V4U3Z__5792 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XJ2V4U3Z__5792 - Light Cult Crypto Club.JPG",".JPG","126","True"
"5793","Light Cult Crypto Club #5793","3RTI7WTI__5793 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3RTI7WTI__5793 - Light Cult Crypto Club.JPG",".JPG","62.4","True"
"5794","Light Cult Crypto Club #5794","6XI7MZ2W__5794 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6XI7MZ2W__5794 - Light Cult Crypto Club.JPG",".JPG","75.2","True"
"5795","Light Cult Crypto Club #5795","D4VNFUSY__5795 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D4VNFUSY__5795 - Light Cult Crypto Club.JPG",".JPG","92.1","True"
"5796","Light Cult Crypto Club #5796","A5LUB7RW__5796 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A5LUB7RW__5796 - Light Cult Crypto Club.JPG",".JPG","105.8","True"
"5797","Light Cult Crypto Club #5797","UR5B4JFG__5797 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UR5B4JFG__5797 - Light Cult Crypto Club.JPG",".JPG","59.6","True"
"5798","Light Cult Crypto Club #5798","ZTV4C2A2__5798 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZTV4C2A2__5798 - Light Cult Crypto Club.JPG",".JPG","72.1","True"
"5799","Light Cult Crypto Club #5799","ELYIGCNC__5799 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ELYIGCNC__5799 - Light Cult Crypto Club.JPG",".JPG","55.6","True"
"5800","Light Cult Crypto Club #5800","WVQN7DTI__5800 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WVQN7DTI__5800 - Light Cult Crypto Club.JPG",".JPG","59.4","True"
"5801","Light Cult Crypto Club #5801","II34BTKE__5801 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\II34BTKE__5801 - Light Cult Crypto Club.JPG",".JPG","29.6","True"
"5802","Light Cult Crypto Club #5802","5HJ2BNQH__5802 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5HJ2BNQH__5802 - Light Cult Crypto Club.JPG",".JPG","86","True"
"5803","Light Cult Crypto Club #5803","UUK5VCCI__5803 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UUK5VCCI__5803 - Light Cult Crypto Club.JPG",".JPG","42.1","True"
"5804","Light Cult Crypto Club #5804","HC55WDNR__5804 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HC55WDNR__5804 - Light Cult Crypto Club.JPG",".JPG","97","True"
"5805","Light Cult Crypto Club #5805","63A43D99__5805 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\63A43D99__5805 - Light Cult Crypto Club.JPG",".JPG","49.6","True"
"5806","Light Cult Crypto Club #5806","LKUF7WA4__5806 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LKUF7WA4__5806 - Light Cult Crypto Club.JPG",".JPG","41.5","True"
"5807","Light Cult Crypto Club #5807","J927B53Q__5807 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J927B53Q__5807 - Light Cult Crypto Club.JPG",".JPG","134.6","True"
"5808","Light Cult Crypto Club #5808","2SFZLPQU__5808 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2SFZLPQU__5808 - Light Cult Crypto Club.JPG",".JPG","78.6","True"
"5809","Light Cult Crypto Club #5809","FGMVWU5X__5809 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FGMVWU5X__5809 - Light Cult Crypto Club.JPG",".JPG","68.2","True"
"5810","Light Cult Crypto Club #5810","H2FSZPJP__5810 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\H2FSZPJP__5810 - Light Cult Crypto Club.JPG",".JPG","119.7","True"
"5811","Light Cult Crypto Club #5811","B33C9TUX__5811 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B33C9TUX__5811 - Light Cult Crypto Club.JPG",".JPG","103.5","True"
"5812","Light Cult Crypto Club #5812","76U6TR95__5812 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\76U6TR95__5812 - Light Cult Crypto Club.JPG",".JPG","49.6","True"
"5813","Light Cult Crypto Club #5813","KPFIMJAL__5813 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KPFIMJAL__5813 - Light Cult Crypto Club.JPG",".JPG","85.2","True"
"5814","Light Cult Crypto Club #5814","CMJTNXQ6__5814 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CMJTNXQ6__5814 - Light Cult Crypto Club.JPG",".JPG","60.3","True"
"5815","Light Cult Crypto Club #5815","EQJUWAA9__5815 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EQJUWAA9__5815 - Light Cult Crypto Club.JPG",".JPG","78.3","True"
"5816","Light Cult Crypto Club #5816","QGTTCCP3__5816 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QGTTCCP3__5816 - Light Cult Crypto Club.JPG",".JPG","84.4","True"
"5817","Light Cult Crypto Club #5817","I5S9CIBQ__5817 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I5S9CIBQ__5817 - Light Cult Crypto Club.JPG",".JPG","136.5","True"
"5818","Light Cult Crypto Club #5818","4CJ7VD99__5818 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4CJ7VD99__5818 - Light Cult Crypto Club.JPG",".JPG","103.8","True"
"5819","Light Cult Crypto Club #5819","KHIF7W34__5819 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KHIF7W34__5819 - Light Cult Crypto Club.JPG",".JPG","157.6","True"
"5820","Light Cult Crypto Club #5820","8VCRARKF__5820 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8VCRARKF__5820 - Light Cult Crypto Club.JPG",".JPG","70.9","True"
"5821","Light Cult Crypto Club #5821","6W2M5MU9__5821 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6W2M5MU9__5821 - Light Cult Crypto Club.JPG",".JPG","113.2","True"
"5822","Light Cult Crypto Club #5822","H3Y4Y9BJ__5822 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\H3Y4Y9BJ__5822 - Light Cult Crypto Club.JPG",".JPG","46","True"
"5823","Light Cult Crypto Club #5823","YCBZGZFN__5823 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YCBZGZFN__5823 - Light Cult Crypto Club.JPG",".JPG","134.3","True"
"5824","Light Cult Crypto Club #5824","8MACVM95__5824 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8MACVM95__5824 - Light Cult Crypto Club.JPG",".JPG","124.4","True"
"5825","Light Cult Crypto Club #5825","BG75BNVF__5825 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BG75BNVF__5825 - Light Cult Crypto Club.JPG",".JPG","120.9","True"
"5826","Light Cult Crypto Club #5826","KLG3WJQI__5826 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KLG3WJQI__5826 - Light Cult Crypto Club.JPG",".JPG","89","True"
"5827","Light Cult Crypto Club #5827","4YECGKZB__5827 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4YECGKZB__5827 - Light Cult Crypto Club.JPG",".JPG","117.4","True"
"5828","Light Cult Crypto Club #5828","W8LXSQ3Y__5828 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W8LXSQ3Y__5828 - Light Cult Crypto Club.JPG",".JPG","76.6","True"
"5829","Light Cult Crypto Club #5829","AI282565__5829 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AI282565__5829 - Light Cult Crypto Club.JPG",".JPG","162","True"
"5830","Light Cult Crypto Club #5830","257JDTVH__5830 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\257JDTVH__5830 - Light Cult Crypto Club.JPG",".JPG","125.8","True"
"5831","Light Cult Crypto Club #5831","5LENB6VC__5831 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5LENB6VC__5831 - Light Cult Crypto Club.JPG",".JPG","146.4","True"
"5832","Light Cult Crypto Club #5832","VJAGZ2ZW__5832 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VJAGZ2ZW__5832 - Light Cult Crypto Club.JPG",".JPG","51.4","True"
"5833","Light Cult Crypto Club #5833","47RII4IR__5833 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\47RII4IR__5833 - Light Cult Crypto Club.JPG",".JPG","107","True"
"5834","Light Cult Crypto Club #5834","5RR6F5A6__5834 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5RR6F5A6__5834 - Light Cult Crypto Club.JPG",".JPG","61.3","True"
"5835","Light Cult Crypto Club #5835","N354DBAR__5835 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\N354DBAR__5835 - Light Cult Crypto Club.JPG",".JPG","108.6","True"
"5836","Light Cult Crypto Club #5836","4XRHK6YH__5836 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4XRHK6YH__5836 - Light Cult Crypto Club.JPG",".JPG","125.2","True"
"5837","Light Cult Crypto Club #5837","ZB9LHJE8__5837 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZB9LHJE8__5837 - Light Cult Crypto Club.JPG",".JPG","63.4","True"
"5838","Light Cult Crypto Club #5838","P899GW4P__5838 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\P899GW4P__5838 - Light Cult Crypto Club.JPG",".JPG","52","True"
"5839","Light Cult Crypto Club #5839","A68HF3FF__5839 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A68HF3FF__5839 - Light Cult Crypto Club.JPG",".JPG","77","True"
"5840","Light Cult Crypto Club #5840","WZA3623F__5840 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WZA3623F__5840 - Light Cult Crypto Club.JPG",".JPG","84.3","True"
"5841","Light Cult Crypto Club #5841","RW5ZQ3LY__5841 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RW5ZQ3LY__5841 - Light Cult Crypto Club.JPG",".JPG","131.9","True"
"5842","Light Cult Crypto Club #5842","RJGWBBVR__5842 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RJGWBBVR__5842 - Light Cult Crypto Club.JPG",".JPG","64","True"
"5843","Light Cult Crypto Club #5843","PUGD3P6L__5843 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PUGD3P6L__5843 - Light Cult Crypto Club.JPG",".JPG","123.5","True"
"5844","Light Cult Crypto Club #5844","527GWVDP__5844 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\527GWVDP__5844 - Light Cult Crypto Club.JPG",".JPG","79.2","True"
"5845","Light Cult Crypto Club #5845","PKFR5KYH__5845 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PKFR5KYH__5845 - Light Cult Crypto Club.JPG",".JPG","75","True"
"5846","Light Cult Crypto Club #5846","7YWCIPJ3__5846 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7YWCIPJ3__5846 - Light Cult Crypto Club.JPG",".JPG","92.8","True"
"5847","Light Cult Crypto Club #5847","SJQI336I__5847 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SJQI336I__5847 - Light Cult Crypto Club.JPG",".JPG","39.7","True"
"5848","Light Cult Crypto Club #5848","I97V7HDG__5848 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I97V7HDG__5848 - Light Cult Crypto Club.JPG",".JPG","72.4","True"
"5849","Light Cult Crypto Club #5849","9FKC5GHG__5849 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9FKC5GHG__5849 - Light Cult Crypto Club.JPG",".JPG","97.4","True"
"5850","Light Cult Crypto Club #5850","PDC88VP6__5850 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PDC88VP6__5850 - Light Cult Crypto Club.JPG",".JPG","130.2","True"
"5851","Light Cult Crypto Club #5851","RLC5W2MY__5851 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RLC5W2MY__5851 - Light Cult Crypto Club.JPG",".JPG","66.3","True"
"5852","Light Cult Crypto Club #5852","6NY3XEI3__5852 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6NY3XEI3__5852 - Light Cult Crypto Club.JPG",".JPG","80.6","True"
"5853","Light Cult Crypto Club #5853","2YI4D7SQ__5853 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2YI4D7SQ__5853 - Light Cult Crypto Club.JPG",".JPG","130","True"
"5854","Light Cult Crypto Club #5854","CKPDWFRS__5854 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CKPDWFRS__5854 - Light Cult Crypto Club.JPG",".JPG","100.1","True"
"5855","Light Cult Crypto Club #5855","TEC65U9D__5855 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TEC65U9D__5855 - Light Cult Crypto Club.JPG",".JPG","83.3","True"
"5856","Light Cult Crypto Club #5856","XCMYR42I__5856 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XCMYR42I__5856 - Light Cult Crypto Club.JPG",".JPG","65","True"
"5857","Light Cult Crypto Club #5857","UA3ZYRPN__5857 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UA3ZYRPN__5857 - Light Cult Crypto Club.JPG",".JPG","141.2","True"
"5858","Light Cult Crypto Club #5858","FE4M8JT3__5858 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FE4M8JT3__5858 - Light Cult Crypto Club.JPG",".JPG","124.9","True"
"5859","Light Cult Crypto Club #5859","KSFSHXR5__5859 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KSFSHXR5__5859 - Light Cult Crypto Club.JPG",".JPG","122.2","True"
"5860","Light Cult Crypto Club #5860","2NSZFDW2__5860 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2NSZFDW2__5860 - Light Cult Crypto Club.JPG",".JPG","195","True"
"5861","Light Cult Crypto Club #5861","HJ6YNSJ8__5861 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HJ6YNSJ8__5861 - Light Cult Crypto Club.JPG",".JPG","85","True"
"5862","Light Cult Crypto Club #5862","4BFNUFI6__5862 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4BFNUFI6__5862 - Light Cult Crypto Club.JPG",".JPG","117","True"
"5863","Light Cult Crypto Club #5863","862UDBDE__5863 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\862UDBDE__5863 - Light Cult Crypto Club.JPG",".JPG","115.8","True"
"5864","Light Cult Crypto Club #5864","RP2ULN7L__5864 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RP2ULN7L__5864 - Light Cult Crypto Club.JPG",".JPG","84.2","True"
"5865","Light Cult Crypto Club #5865","GU8DCL4Z__5865 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GU8DCL4Z__5865 - Light Cult Crypto Club.JPG",".JPG","87.4","True"
"5866","Light Cult Crypto Club #5866","A4KTK9Q9__5866 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A4KTK9Q9__5866 - Light Cult Crypto Club.JPG",".JPG","38.3","True"
"5867","Light Cult Crypto Club #5867","7H2N8TVE__5867 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\7H2N8TVE__5867 - Light Cult Crypto Club.JPG",".JPG","110.6","True"
"5868","Light Cult Crypto Club #5868","PF2G6SI9__5868 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PF2G6SI9__5868 - Light Cult Crypto Club.JPG",".JPG","89","True"
"5869","Light Cult Crypto Club #5869","LTKER37N__5869 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LTKER37N__5869 - Light Cult Crypto Club.JPG",".JPG","48.2","True"
"5870","Light Cult Crypto Club #5870","VQLSK32C__5870 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VQLSK32C__5870 - Light Cult Crypto Club.JPG",".JPG","69.6","True"
"5871","Light Cult Crypto Club #5871","8X3HE7TC__5871 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8X3HE7TC__5871 - Light Cult Crypto Club.JPG",".JPG","48.6","True"
"5872","Light Cult Crypto Club #5872","SIJ6LKKI__5872 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SIJ6LKKI__5872 - Light Cult Crypto Club.JPG",".JPG","57.1","True"
"5873","Light Cult Crypto Club #5873","ZMHI7V5Q__5873 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZMHI7V5Q__5873 - Light Cult Crypto Club.JPG",".JPG","52.4","True"
"5874","Light Cult Crypto Club #5874","9ACZH8HI__5874 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9ACZH8HI__5874 - Light Cult Crypto Club.JPG",".JPG","119.7","True"
"5875","Light Cult Crypto Club #5875","5JTGV2UD__5875 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5JTGV2UD__5875 - Light Cult Crypto Club.JPG",".JPG","139.9","True"
"5876","Light Cult Crypto Club #5876","PQYSN5F9__5876 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PQYSN5F9__5876 - Light Cult Crypto Club.JPG",".JPG","118.1","True"
"5877","Light Cult Crypto Club #5877","QSIYE7I8__5877 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QSIYE7I8__5877 - Light Cult Crypto Club.JPG",".JPG","62.1","True"
"5878","Light Cult Crypto Club #5878","A5Q63N2S__5878 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A5Q63N2S__5878 - Light Cult Crypto Club.JPG",".JPG","168.6","True"
"5879","Light Cult Crypto Club #5879","KQQ6QZMZ__5879 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KQQ6QZMZ__5879 - Light Cult Crypto Club.JPG",".JPG","47.4","True"
"5880","Light Cult Crypto Club #5880","8UFURZ8A__5880 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8UFURZ8A__5880 - Light Cult Crypto Club.JPG",".JPG","69.6","True"
"5881","Light Cult Crypto Club #5881","AW2ZF5MA__5881 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AW2ZF5MA__5881 - Light Cult Crypto Club.JPG",".JPG","92.7","True"
"5882","Light Cult Crypto Club #5882","YYAFRITC__5882 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YYAFRITC__5882 - Light Cult Crypto Club.JPG",".JPG","60.8","True"
"5883","Light Cult Crypto Club #5883","2FW6Z76S__5883 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2FW6Z76S__5883 - Light Cult Crypto Club.JPG",".JPG","128.3","True"
"5884","Light Cult Crypto Club #5884","VB6LJLCZ__5884 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VB6LJLCZ__5884 - Light Cult Crypto Club.JPG",".JPG","37","True"
"5885","Light Cult Crypto Club #5885","BNCDJ3X5__5885 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BNCDJ3X5__5885 - Light Cult Crypto Club.JPG",".JPG","64","True"
"5886","Light Cult Crypto Club #5886","4JZC86R6__5886 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4JZC86R6__5886 - Light Cult Crypto Club.JPG",".JPG","36.7","True"
"5887","Light Cult Crypto Club #5887","6JYNAQI2__5887 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6JYNAQI2__5887 - Light Cult Crypto Club.JPG",".JPG","123","True"
"5888","Light Cult Crypto Club #5888","JZR3J2DI__5888 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JZR3J2DI__5888 - Light Cult Crypto Club.JPG",".JPG","106.9","True"
"5889","Light Cult Crypto Club #5889","8HEUHMLR__5889 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8HEUHMLR__5889 - Light Cult Crypto Club.JPG",".JPG","58.3","True"
"5890","Light Cult Crypto Club #5890","93LA3LBU__5890 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\93LA3LBU__5890 - Light Cult Crypto Club.JPG",".JPG","111.9","True"
"5891","Light Cult Crypto Club #5891","GIRBUV7L__5891 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GIRBUV7L__5891 - Light Cult Crypto Club.JPG",".JPG","79.2","True"
"5892","Light Cult Crypto Club #5892","S3DMYMDD__5892 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\S3DMYMDD__5892 - Light Cult Crypto Club.JPG",".JPG","131.6","True"
"5893","Light Cult Crypto Club #5893","6WSD2EF2__5893 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6WSD2EF2__5893 - Light Cult Crypto Club.JPG",".JPG","62.2","True"
"5894","Light Cult Crypto Club #5894","YGFKXU6G__5894 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YGFKXU6G__5894 - Light Cult Crypto Club.JPG",".JPG","119.5","True"
"5895","Light Cult Crypto Club #5895","9JSSQDWM__5895 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9JSSQDWM__5895 - Light Cult Crypto Club.JPG",".JPG","46.6","True"
"5896","Light Cult Crypto Club #5896","NLBGUA5D__5896 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NLBGUA5D__5896 - Light Cult Crypto Club.JPG",".JPG","128.6","True"
"5897","Light Cult Crypto Club #5897","NWL8Y2PS__5897 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NWL8Y2PS__5897 - Light Cult Crypto Club.JPG",".JPG","68.3","True"
"5898","Light Cult Crypto Club #5898","Y8U6R3RM__5898 - Light Cult Crypto Club.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Y8U6R3RM__5898 - Light Cult Crypto Club.JPG",".JPG","103.5","True"
