"NFTNumber","DuplicateCountForNumber","FileName","FullPath","SizeKB"
"60","3","PZGEFM9S__Diapositiva60.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PZGEFM9S__Diapositiva60.JPG","125.1"
"60","3","VH32MSTT__Diapositiva60.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VH32MSTT__Diapositiva60.JPG","128.7"
"61","3","F2V3Z3PY__Diapositiva61.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F2V3Z3PY__Diapositiva61.JPG","109.9"
"61","3","KBGBPSKB__Diapositiva61.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KBGBPSKB__Diapositiva61.JPG","77.6"
"61","3","Z8AH84ZN__Diapositiva61.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z8AH84ZN__Diapositiva61.JPG","112.2"
"62","3","L24AGJDQ__Diapositiva62.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\L24AGJDQ__Diapositiva62.JPG","120.9"
"62","3","RBQXZGVN__Diapositiva62.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RBQXZGVN__Diapositiva62.JPG","140.9"
"62","3","SGZZH2NN__Diapositiva62.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SGZZH2NN__Diapositiva62.JPG","55.1"
"63","3","4KH828PF__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KH828PF__Diapositiva63.JPG","140.8"
"63","3","97LQ5T3A__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\97LQ5T3A__Diapositiva63.JPG","132.9"
"63","3","SHE3SAEM__Diapositiva63.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SHE3SAEM__Diapositiva63.JPG","112.3"
"64","3","53I8PLPJ__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\53I8PLPJ__Diapositiva64.JPG","89.5"
"64","3","F8GNDMTC__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F8GNDMTC__Diapositiva64.JPG","80.4"
"64","3","YYB6ZJQ8__Diapositiva64.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YYB6ZJQ8__Diapositiva64.JPG","116.7"
"65","3","BFXIJ6QB__Diapositiva65.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BFXIJ6QB__Diapositiva65.JPG","97"
"65","3","SEMFXR5E__Diapositiva65.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SEMFXR5E__Diapositiva65.JPG","63.1"
"65","3","TIKLD9P2__Diapositiva65.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TIKLD9P2__Diapositiva65.JPG","119.1"
"66","3","B945RFSY__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\B945RFSY__Diapositiva66.JPG","72"
"66","3","KXMN25DY__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KXMN25DY__Diapositiva66.JPG","127"
"66","3","WKMLC3MT__Diapositiva66.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WKMLC3MT__Diapositiva66.JPG","194.6"
"67","3","DEBYS7SC__Diapositiva67.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DEBYS7SC__Diapositiva67.JPG","88.4"
"67","3","KJIEVCNE__Diapositiva67.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KJIEVCNE__Diapositiva67.JPG","126"
"67","3","VHG7UFZM__Diapositiva67.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VHG7UFZM__Diapositiva67.JPG","111.8"
"68","3","8LQQ3T7R__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8LQQ3T7R__Diapositiva68.JPG","40"
"68","3","EUT2J7BS__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EUT2J7BS__Diapositiva68.JPG","59.7"
"68","3","QUA96YAK__Diapositiva68.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\QUA96YAK__Diapositiva68.JPG","142.5"
"70","3","2CGCXDFQ__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2CGCXDFQ__Diapositiva70.JPG","141"
"70","3","X2WRCYB7__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X2WRCYB7__Diapositiva70.JPG","120.2"
"70","3","ZFHHAUW3__Diapositiva70.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZFHHAUW3__Diapositiva70.JPG","64.6"
"71","3","4VECRXYS__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4VECRXYS__Diapositiva71.JPG","113"
"71","3","AMKSN5LD__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AMKSN5LD__Diapositiva71.JPG","93.7"
"71","3","FBIQEX7Y__Diapositiva71.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FBIQEX7Y__Diapositiva71.JPG","58.6"
"72","3","4T5DBXUJ__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4T5DBXUJ__Diapositiva72.JPG","137.6"
"72","3","HI9NWZB4__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HI9NWZB4__Diapositiva72.JPG","104.6"
"72","3","VNQ9UD2V__Diapositiva72.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VNQ9UD2V__Diapositiva72.JPG","92"
"73","3","AINP3D2W__Diapositiva73.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AINP3D2W__Diapositiva73.JPG","98.3"
"73","3","DMB9Z2UW__Diapositiva73.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DMB9Z2UW__Diapositiva73.JPG","138.3"
"73","3","HP5UGEZ6__Diapositiva73.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HP5UGEZ6__Diapositiva73.JPG","150.3"
"74","2","2PAQGVMU__Diapositiva74.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2PAQGVMU__Diapositiva74.JPG","123.8"
"74","2","2U68UA35__Diapositiva74.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2U68UA35__Diapositiva74.JPG","101"
"75","2","4K6ESF87__Diapositiva75.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4K6ESF87__Diapositiva75.JPG","137.1"
"75","2","KMD24P4Q__Diapositiva75.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KMD24P4Q__Diapositiva75.JPG","145.3"
"76","3","U4FAHTF8__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\U4FAHTF8__Diapositiva76.JPG","115.5"
"76","3","UTBQ6NP5__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UTBQ6NP5__Diapositiva76.JPG","78.5"
"76","3","XYECCMBN__Diapositiva76.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XYECCMBN__Diapositiva76.JPG","98.7"
"77","3","3CFHK5I4__Diapositiva77.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3CFHK5I4__Diapositiva77.JPG","75.6"
"77","3","EPJR6RFG__Diapositiva77.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EPJR6RFG__Diapositiva77.JPG","121.3"
"77","3","UZEPGJ3W__Diapositiva77.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UZEPGJ3W__Diapositiva77.JPG","85.2"
"78","3","C8R2VIF3__Diapositiva78.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C8R2VIF3__Diapositiva78.JPG","128.1"
"78","3","LZPHE3LH__Diapositiva78.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LZPHE3LH__Diapositiva78.JPG","37.8"
"78","3","NGISZADK__Diapositiva78.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NGISZADK__Diapositiva78.JPG","111.9"
"79","3","HEYY5CDR__Diapositiva79.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HEYY5CDR__Diapositiva79.JPG","121.8"
"79","3","MK9ILVM9__Diapositiva79.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MK9ILVM9__Diapositiva79.JPG","67.8"
"79","3","MYFVDIF9__Diapositiva79.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MYFVDIF9__Diapositiva79.JPG","117.1"
"80","3","4KBEDFEE__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4KBEDFEE__Diapositiva80.JPG","51.7"
"80","3","5HKNT4G8__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5HKNT4G8__Diapositiva80.JPG","62.3"
"80","3","SBQDN6LX__Diapositiva80.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SBQDN6LX__Diapositiva80.JPG","65.1"
"81","3","BIPUJMRN__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BIPUJMRN__Diapositiva81.JPG","134.5"
"81","3","M93P5LMZ__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M93P5LMZ__Diapositiva81.JPG","99.2"
"81","3","XTCLKNGR__Diapositiva81.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XTCLKNGR__Diapositiva81.JPG","61.3"
"82","3","3ZZ3B3V8__Diapositiva82.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3ZZ3B3V8__Diapositiva82.JPG","125.5"
"82","3","GZC9WHXP__Diapositiva82.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GZC9WHXP__Diapositiva82.JPG","47.8"
"82","3","YRR6EISA__Diapositiva82.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YRR6EISA__Diapositiva82.JPG","118"
"83","3","GSDIW584__Diapositiva83.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GSDIW584__Diapositiva83.JPG","69.8"
"83","3","HSZJ32JM__Diapositiva83.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HSZJ32JM__Diapositiva83.JPG","45.3"
"83","3","NLMEUEKM__Diapositiva83.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NLMEUEKM__Diapositiva83.JPG","147.2"
"84","3","AYY653KQ__Diapositiva84.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AYY653KQ__Diapositiva84.JPG","83.9"
"84","3","BB2QUJS4__Diapositiva84.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BB2QUJS4__Diapositiva84.JPG","136"
"84","3","LEZHNFKZ__Diapositiva84.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LEZHNFKZ__Diapositiva84.JPG","78.5"
"85","3","6EEI7DSD__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6EEI7DSD__Diapositiva85.JPG","85.6"
"85","3","RSYINRYA__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RSYINRYA__Diapositiva85.JPG","94.3"
"85","3","XD3RIZRL__Diapositiva85.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XD3RIZRL__Diapositiva85.JPG","47.2"
"86","3","BK4FBFEB__Diapositiva86.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BK4FBFEB__Diapositiva86.JPG","123.2"
"86","3","RRZGYSI6__Diapositiva86.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RRZGYSI6__Diapositiva86.JPG","28.4"
"86","3","W7XD7L4F__Diapositiva86.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\W7XD7L4F__Diapositiva86.JPG","124.6"
"87","2","8I8ST5JW__Diapositiva87.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8I8ST5JW__Diapositiva87.JPG","105"
"87","2","ZRWLYGCW__Diapositiva87.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZRWLYGCW__Diapositiva87.JPG","99.4"
"88","3","5JL7GSX3__Diapositiva88.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5JL7GSX3__Diapositiva88.JPG","27.7"
"88","3","JXI74YGJ__Diapositiva88.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JXI74YGJ__Diapositiva88.JPG","151.4"
"88","3","NLW7CDR2__Diapositiva88.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NLW7CDR2__Diapositiva88.JPG","47.9"
"89","2","CCL4GSCK__Diapositiva89.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CCL4GSCK__Diapositiva89.JPG","159.5"
"89","2","DZH3IY9B__Diapositiva89.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DZH3IY9B__Diapositiva89.JPG","57.5"
"90","2","A4SGDAI9__Diapositiva90.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\A4SGDAI9__Diapositiva90.JPG","120.9"
"90","2","PWFW492G__Diapositiva90.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PWFW492G__Diapositiva90.JPG","44.8"
"91","3","EGMHA2JG__Diapositiva91.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EGMHA2JG__Diapositiva91.JPG","73.3"
"91","3","KK7MUGX9__Diapositiva91.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KK7MUGX9__Diapositiva91.JPG","149.1"
"91","3","NV26WE5A__Diapositiva91.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NV26WE5A__Diapositiva91.JPG","122.2"
"92","2","JJUJFR53__Diapositiva92.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JJUJFR53__Diapositiva92.JPG","50.9"
"92","2","RCDUCBA4__Diapositiva92.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\RCDUCBA4__Diapositiva92.JPG","54.5"
"93","2","434LXRCZ__Diapositiva93.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\434LXRCZ__Diapositiva93.JPG","104"
"93","2","DNNLWHWQ__Diapositiva93.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DNNLWHWQ__Diapositiva93.JPG","130"
"94","2","FEJ9KRT5__Diapositiva94.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FEJ9KRT5__Diapositiva94.JPG","106.6"
"94","2","SJR3C3WK__Diapositiva94.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SJR3C3WK__Diapositiva94.JPG","131.6"
"95","2","C442PBS6__Diapositiva95.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\C442PBS6__Diapositiva95.JPG","113.8"
"95","2","ZQQP5U3M__Diapositiva95.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZQQP5U3M__Diapositiva95.JPG","63.6"
"96","3","BERHNNYP__Diapositiva96.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\BERHNNYP__Diapositiva96.JPG","149.3"
"96","3","UGGW26C3__Diapositiva96.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UGGW26C3__Diapositiva96.JPG","127.8"
"96","3","Z6Y6HNJV__Diapositiva96.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\Z6Y6HNJV__Diapositiva96.JPG","58.1"
"97","2","TZ5HEB9M__Diapositiva97.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\TZ5HEB9M__Diapositiva97.JPG","114.1"
"97","2","V7J8AI22__Diapositiva97.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\V7J8AI22__Diapositiva97.JPG","90.8"
"98","3","8T2QLMIY__Diapositiva98.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8T2QLMIY__Diapositiva98.JPG","46.4"
"98","3","9U782EQH__Diapositiva98.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9U782EQH__Diapositiva98.JPG","133.3"
"98","3","JV6PUVNU__Diapositiva98.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JV6PUVNU__Diapositiva98.JPG","123"
"99","3","D9A6Q33E__Diapositiva99.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\D9A6Q33E__Diapositiva99.JPG","128.5"
"99","3","G55IQL84__Diapositiva99.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\G55IQL84__Diapositiva99.JPG","39.4"
"99","3","XH3NJYN7__Diapositiva99.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XH3NJYN7__Diapositiva99.JPG","60.5"
"100","3","4ZTFBYZ9__Diapositiva100.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\4ZTFBYZ9__Diapositiva100.JPG","132.4"
"100","3","8Y3VZWEN__Diapositiva100.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8Y3VZWEN__Diapositiva100.JPG","70.5"
"100","3","MBAHL8GW__Diapositiva100.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MBAHL8GW__Diapositiva100.JPG","49.9"
"101","3","FP3E8E53__Diapositiva101.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FP3E8E53__Diapositiva101.JPG","134.5"
"101","3","M335EUGF__Diapositiva101.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M335EUGF__Diapositiva101.JPG","127.8"
"101","3","PDNYFJGQ__Diapositiva101.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PDNYFJGQ__Diapositiva101.JPG","126.7"
"102","3","72VFKG48__Diapositiva102.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\72VFKG48__Diapositiva102.JPG","205.6"
"102","3","UML8G4VR__Diapositiva102.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UML8G4VR__Diapositiva102.JPG","86.4"
"102","3","ZQ7DCVYA__Diapositiva102.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZQ7DCVYA__Diapositiva102.JPG","76"
"103","3","AG9GS22K__Diapositiva103.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\AG9GS22K__Diapositiva103.JPG","58.1"
"103","3","R5ME84MC__Diapositiva103.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\R5ME84MC__Diapositiva103.JPG","63.1"
"103","3","XPD2FVFE__Diapositiva103.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XPD2FVFE__Diapositiva103.JPG","132"
"104","2","MPKSXCRZ__Diapositiva104.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MPKSXCRZ__Diapositiva104.JPG","204.7"
"104","2","MYDZPNB3__Diapositiva104.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\MYDZPNB3__Diapositiva104.JPG","97.8"
"105","2","EUENHWXS__Diapositiva105.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EUENHWXS__Diapositiva105.JPG","136.4"
"105","2","ZY9JQRKR__Diapositiva105.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZY9JQRKR__Diapositiva105.JPG","42.3"
"106","2","39KPRUHP__Diapositiva106.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\39KPRUHP__Diapositiva106.JPG","149"
"106","2","CZW57G6W__Diapositiva106.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CZW57G6W__Diapositiva106.JPG","145.5"
"107","3","J6E2Q7KZ__Diapositiva107.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\J6E2Q7KZ__Diapositiva107.JPG","58"
"107","3","JCZNRLH4__Diapositiva107.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\JCZNRLH4__Diapositiva107.JPG","131.2"
"107","3","LWKIAWN9__Diapositiva107.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\LWKIAWN9__Diapositiva107.JPG","102.3"
"108","3","295CBCQ8__Diapositiva108.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\295CBCQ8__Diapositiva108.JPG","71.9"
"108","3","GKY2TNH7__Diapositiva108.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\GKY2TNH7__Diapositiva108.JPG","112.1"
"108","3","HMGFKBWJ__Diapositiva108.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HMGFKBWJ__Diapositiva108.JPG","62.3"
"109","3","62MBKDAJ__Diapositiva109.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\62MBKDAJ__Diapositiva109.JPG","156.1"
"109","3","6NCH4DK6__Diapositiva109.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6NCH4DK6__Diapositiva109.JPG","86.2"
"109","3","EUFN7H4F__Diapositiva109.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\EUFN7H4F__Diapositiva109.JPG","113.3"
"110","3","2G54AW2K__Diapositiva110.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2G54AW2K__Diapositiva110.JPG","124.5"
"110","3","I36GITYX__Diapositiva110.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\I36GITYX__Diapositiva110.JPG","86.9"
"110","3","KKYGY6AE__Diapositiva110.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\KKYGY6AE__Diapositiva110.JPG","146.1"
"111","3","DFQ62BW4__Diapositiva111.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DFQ62BW4__Diapositiva111.JPG","122.4"
"111","3","M6DSPP7K__Diapositiva111.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\M6DSPP7K__Diapositiva111.JPG","143.1"
"111","3","PY2YFIJ6__Diapositiva111.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\PY2YFIJ6__Diapositiva111.JPG","56.2"
"112","3","8NKYCLE3__Diapositiva112.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\8NKYCLE3__Diapositiva112.JPG","58"
"112","3","CU5F8ITP__Diapositiva112.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CU5F8ITP__Diapositiva112.JPG","114.4"
"112","3","F346H9TC__Diapositiva112.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\F346H9TC__Diapositiva112.JPG","144.1"
"113","3","2M5UZ77U__Diapositiva113.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\2M5UZ77U__Diapositiva113.JPG","105.3"
"113","3","5U86QTMA__Diapositiva113.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\5U86QTMA__Diapositiva113.JPG","48.3"
"113","3","6SQS3KFU__Diapositiva113.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\6SQS3KFU__Diapositiva113.JPG","142"
"114","2","UNH8MHAG__Diapositiva114.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UNH8MHAG__Diapositiva114.JPG","36.2"
"114","2","YLEAX29W__Diapositiva114.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YLEAX29W__Diapositiva114.JPG","128.1"
"115","3","FJM4C9NB__Diapositiva115.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\FJM4C9NB__Diapositiva115.JPG","71.7"
"115","3","HLVT6NKL__Diapositiva115.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\HLVT6NKL__Diapositiva115.JPG","55.5"
"115","3","SBVBTNKW__Diapositiva115.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\SBVBTNKW__Diapositiva115.JPG","47.9"
"116","3","39VSQ49I__Diapositiva116.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\39VSQ49I__Diapositiva116.JPG","116.5"
"116","3","USLGWRG2__Diapositiva116.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\USLGWRG2__Diapositiva116.JPG","117.3"
"116","3","UWFTWTD4__Diapositiva116.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UWFTWTD4__Diapositiva116.JPG","67.2"
"117","3","92K4EJXH__Diapositiva117.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\92K4EJXH__Diapositiva117.JPG","144.3"
"117","3","CJVZNUUR__Diapositiva117.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\CJVZNUUR__Diapositiva117.JPG","83.1"
"117","3","X72FAQ53__Diapositiva117.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\X72FAQ53__Diapositiva117.JPG","51.9"
"118","3","3KZ93V7X__Diapositiva118.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\3KZ93V7X__Diapositiva118.JPG","82.7"
"118","3","YTAIA54Z__Diapositiva118.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\YTAIA54Z__Diapositiva118.JPG","137.6"
"118","3","ZFGQSK5T__Diapositiva118.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\ZFGQSK5T__Diapositiva118.JPG","71.5"
"119","3","DHUIDUIF__Diapositiva119.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\DHUIDUIF__Diapositiva119.JPG","87.7"
"119","3","NY7PPLSU__Diapositiva119.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\NY7PPLSU__Diapositiva119.JPG","213.1"
"119","3","WGAXRV3H__Diapositiva119.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\WGAXRV3H__Diapositiva119.JPG","66"
"120","3","UZSGETJJ__Diapositiva120.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\UZSGETJJ__Diapositiva120.JPG","69.2"
"120","3","VMV5EFHB__Diapositiva120.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\VMV5EFHB__Diapositiva120.JPG","142.8"
"120","3","XTIV6GGQ__Diapositiva120.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\XTIV6GGQ__Diapositiva120.JPG","125.8"
"121","3","9U69ZHA6__Diapositiva121.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\9U69ZHA6__Diapositiva121.JPG","79.8"
"121","3","E2AEKM3B__Diapositiva121.JPG","E:\Zotero-organized-export\JPG-JPEG\Light Cult NFTs\E2AEKM3B__Diapositiva121.JPG","90.4"
